gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,average_score,target,average score,score variance,strongest subject,weakest subject,parent_education_level,is_test_prepared,is_lunch_free,study_hours_per_week,attendance_rate,internet_access,school_support,past_failures,risk_factor,final_prediction_score
female,group E,high school,free/reduced,none,64,62,68,64.66666666666667,Pass,64.66666666666667,9.333333333333332,writing score,reading score,2,0,1,4.580162976501221,82.46174069155232,0,0,0,1.8507651861689536,0.649601099079312
female,group B,high school,standard,none,50,53,55,52.66666666666666,Fail,52.666666666666664,6.333333333333333,writing score,math score,2,0,0,6.203004385514354,81.84002200859132,1,1,0,1.3631995598281736,0.5927526947492713
female,group D,some college,standard,completed,69,79,81,76.33333333333333,Pass,76.33333333333333,41.33333333333333,writing score,math score,3,1,0,22.679035366441408,93.23507928934961,1,1,0,0.0,0.8343333333333334
male,group C,some high school,free/reduced,completed,51,56,53,53.333333333333336,Fail,53.333333333333336,6.333333333333333,reading score,math score,1,1,1,16.579972596350558,91.33261177332614,1,0,0,1.1733477645334773,0.6079918441845542
female,group A,high school,standard,completed,68,80,76,74.66666666666667,Pass,74.66666666666667,37.333333333333336,reading score,math score,2,1,0,19.09821029931945,92.60833112996777,1,0,1,1.6478333774006446,0.7309019827400471
female,group D,some college,standard,completed,85,86,98,89.66666666666667,Pass,89.66666666666667,52.333333333333336,writing score,math score,3,1,0,16.764591159783937,94.0992695506191,1,1,2,1.6180146089876182,0.8375625328272283
female,group A,associate's degree,standard,completed,65,70,74,69.66666666666667,Pass,69.66666666666667,20.333333333333332,writing score,math score,4,1,0,16.11119618251934,92.23846930137864,1,0,3,2.655230613972427,0.639801960571311
female,group B,some high school,standard,none,73,79,79,77.0,Pass,77.0,12.0,reading score,math score,1,0,0,3.0114073678787086,81.19205055303975,1,0,1,3.376158988939205,0.6509881738317917
female,group B,some college,standard,none,62,67,67,65.33333333333333,Pass,65.33333333333333,8.333333333333332,reading score,math score,3,0,0,6.911423111858071,81.91996213016529,1,0,0,1.3616007573966942,0.6815083956604181
male,group C,associate's degree,free/reduced,none,77,67,64,69.33333333333333,Pass,69.33333333333333,46.33333333333333,math score,writing score,4,0,1,7.244988052143915,83.66327427207365,1,0,0,0.826734514558527,0.7392940720462711
male,group D,some high school,standard,none,69,66,61,65.33333333333333,Pass,65.33333333333333,16.333333333333332,math score,writing score,1,0,0,5.049046268640488,81.0485884150547,1,0,0,2.379028231698906,0.6248498087680485
female,group D,associate's degree,free/reduced,none,43,60,58,53.66666666666666,Fail,53.666666666666664,86.33333333333333,reading score,math score,4,0,1,6.1587542092342495,83.61095793898733,1,0,0,0.8277808412202534,0.6295691374523285
male,group D,associate's degree,standard,none,90,87,85,87.33333333333333,Pass,87.33333333333333,6.333333333333334,math score,writing score,4,0,0,10.833008342242874,84.07844670321202,1,0,0,0.8184310659357595,0.8657564751926202
male,group C,some college,free/reduced,none,74,77,73,74.66666666666667,Pass,74.66666666666667,4.333333333333334,reading score,writing score,3,0,1,7.300077995384946,84.48957892639586,0,1,2,2.810208421472083,0.6661715433726498
male,group C,some high school,standard,none,73,66,63,67.33333333333333,Pass,67.33333333333333,26.333333333333332,math score,writing score,1,0,0,2.545895894227856,80.63521731371286,1,0,0,2.387295653725743,0.6383894118738083
female,group D,some college,free/reduced,none,55,71,69,65.0,Pass,65.0,76.0,reading score,math score,3,0,1,3.9144458697404927,83.52636813600928,1,1,0,0.8294726372798142,0.7088082579041879
female,group C,high school,standard,none,65,69,67,67.0,Pass,67.0,4.0,reading score,math score,2,0,0,3.443830008681367,81.79200193277123,1,0,0,1.8641599613445754,0.6651885030443507
male,group D,associate's degree,standard,none,80,63,63,68.66666666666667,Pass,68.66666666666667,96.33333333333334,math score,reading score,4,0,0,11.057195385221341,82.53203919562931,1,0,1,1.849359216087414,0.6776793948596452
female,group C,some high school,free/reduced,completed,50,60,60,56.66666666666666,Fail,56.666666666666664,33.333333333333336,reading score,math score,1,1,1,12.334288617774106,90.6587367633743,1,0,1,2.186825264732514,0.5748865571161034
female,group C,some college,free/reduced,completed,63,73,71,69.0,Pass,69.0,28.0,reading score,math score,3,1,1,15.339266429382592,94.34781931873685,1,1,1,0.6130436136252628,0.7488607756044516
female,group B,bachelor's degree,free/reduced,none,77,85,87,83.0,Pass,83.0,28.0,writing score,math score,5,0,1,7.005539382160947,86.89800748355881,1,1,0,0.0,0.881
male,group C,some college,standard,none,73,74,61,69.33333333333333,Pass,69.33333333333333,52.333333333333336,reading score,writing score,3,0,0,8.313229977436354,84.22112588124506,1,0,1,2.3155774823750988,0.6563832594411929
male,group D,associate's degree,standard,completed,81,72,77,76.66666666666667,Pass,76.66666666666667,20.333333333333332,math score,reading score,4,1,0,21.902111773893683,95.96613110330955,1,1,0,0.0,0.8366666666666667
female,group C,high school,free/reduced,none,66,76,68,70.0,Pass,70.0,28.0,reading score,math score,2,0,1,4.06429608240073,81.41663078001703,0,0,2,3.871667384399659,0.5743942605660335
male,group D,associate's degree,free/reduced,none,52,57,50,53.0,Fail,53.0,13.0,reading score,writing score,4,0,1,7.848377743455352,83.42175734945624,1,1,0,0.3315648530108751,0.6525357885360266
female,group C,some college,standard,none,69,78,76,74.33333333333333,Pass,74.33333333333333,22.333333333333332,reading score,math score,3,0,0,6.172805039767823,83.5076570897746,0,1,0,0.8298468582045082,0.7741207515911441
female,group C,associate's degree,standard,completed,65,84,84,77.66666666666667,Pass,77.66666666666667,120.33333333333334,reading score,math score,4,1,0,14.873456042818676,93.93521015944259,1,1,0,0.0,0.8436666666666666
female,group D,high school,standard,completed,69,77,78,74.66666666666667,Pass,74.66666666666667,24.333333333333332,writing score,math score,2,1,0,12.791797615957591,91.83677906675666,1,0,1,1.6632644186648666,0.7300426576142849
female,group B,some college,standard,completed,50,64,66,60.0,Pass,60.0,76.0,writing score,math score,3,1,0,12.49826022932866,92.57343374800678,1,0,0,0.14853132503986444,0.7117285750595819
female,group E,some college,standard,completed,73,78,76,75.66666666666667,Pass,75.66666666666667,6.333333333333333,reading score,math score,3,1,0,16.45423613760628,93.28134189583035,1,0,2,2.134373162083393,0.7108075142267524
female,group C,some high school,standard,completed,70,82,76,76.0,Pass,76.0,36.0,reading score,math score,1,1,0,16.200396141446415,91.07559342864008,1,0,0,1.1784881314271984,0.7663722536666424
male,group D,associate's degree,free/reduced,none,81,75,78,78.0,Pass,78.0,9.0,math score,reading score,4,0,1,10.09196599573723,82.64583133625696,1,0,0,0.8470833732748608,0.798827549754648
male,group D,some college,free/reduced,none,63,61,60,61.333333333333336,Pass,61.333333333333336,2.333333333333333,math score,writing score,3,0,1,5.589121314840678,82.91521951255531,1,0,0,1.3416956097488937,0.6546168751993472
female,group D,high school,standard,none,67,72,74,71.0,Pass,71.0,13.0,writing score,math score,2,0,0,6.082872865774805,82.1069435524197,1,0,0,1.857861128951606,0.6935392729532353
male,group B,high school,standard,none,60,68,60,62.66666666666666,Pass,62.666666666666664,21.333333333333336,reading score,math score,2,0,0,4.673758894119219,82.14057387746278,1,0,0,1.8571885224507443,0.6352433957873791
male,group B,high school,standard,none,62,55,54,57.0,Fail,57.0,19.0,math score,writing score,2,0,0,3.7668503529227806,81.4202143858247,1,0,0,1.8715957122835059,0.5947744203197101
female,group C,some high school,free/reduced,completed,29,40,44,37.66666666666666,Fail,37.666666666666664,60.333333333333336,writing score,math score,1,1,1,15.372799467604933,91.24227139225229,1,0,1,2.175154572154954,0.44253647562744824
male,group B,some college,standard,completed,62,66,68,65.33333333333333,Pass,65.33333333333333,9.333333333333332,writing score,math score,3,1,0,12.622242724560522,91.57559728446321,1,1,0,0.0,0.7573333333333333
female,group E,master's degree,standard,completed,94,99,100,97.66666666666669,Pass,97.66666666666667,10.333333333333332,writing score,math score,6,1,0,26.305190982912244,95.12899113325898,1,0,3,1.5974201773348204,0.8947093972718897
male,group E,some college,standard,completed,85,75,68,76.0,Pass,76.0,73.0,math score,writing score,3,1,0,15.791690847544666,93.8406379456069,1,0,0,0.123187241087862,0.8251399385415703
male,group D,associate's degree,free/reduced,none,77,78,73,76.0,Pass,76.0,7.0,reading score,writing score,4,0,1,6.8667471885385725,84.25557168422161,1,1,1,1.3148885663155678,0.7587763747588313
male,group A,high school,free/reduced,none,53,58,44,51.66666666666666,Fail,51.666666666666664,50.333333333333336,reading score,writing score,2,0,1,6.040076551533124,81.52232486502172,0,0,0,1.8695535026995658,0.5575548137257135
male,group E,some college,free/reduced,none,93,90,83,88.66666666666667,Pass,88.66666666666667,26.333333333333332,math score,writing score,3,0,1,6.724111333457486,83.58485935802915,1,0,0,1.328302812839417,0.8466960277351233
female,group C,associate's degree,standard,none,49,53,53,51.66666666666666,Fail,51.666666666666664,5.333333333333333,reading score,math score,4,0,0,8.156704474374052,84.2695637766243,1,0,0,0.8146087244675141,0.6163026673996137
female,group E,associate's degree,free/reduced,none,73,76,78,75.66666666666667,Pass,75.66666666666667,6.333333333333334,writing score,math score,4,0,1,6.806112213080749,85.18497443782555,1,0,0,0.7963005112434891,0.7853222167198333
female,group C,bachelor's degree,free/reduced,completed,66,74,81,73.66666666666667,Pass,73.66666666666667,56.33333333333333,writing score,math score,5,1,1,19.47680930081568,96.17512593094912,1,1,2,0.5764974813810175,0.7835626263620146
female,group D,associate's degree,standard,none,77,77,73,75.66666666666667,Pass,75.66666666666667,5.333333333333334,math score,writing score,4,0,0,5.1735438551047706,84.44043168814494,1,0,0,0.8111913662371012,0.7844929735326116
female,group C,some high school,standard,none,49,63,56,56.0,Fail,56.0,49.0,reading score,math score,1,0,0,3.897049756341741,80.98817767531081,1,0,0,2.3802364464937837,0.5594491922674436
female,group D,some college,free/reduced,none,79,89,86,84.66666666666667,Pass,84.66666666666667,26.333333333333332,reading score,math score,3,0,1,10.839760280418611,81.89954637700257,1,0,2,3.3620090724599487,0.7054428222392795
female,group C,associate's degree,standard,completed,75,82,90,82.33333333333333,Pass,82.33333333333333,56.33333333333333,writing score,math score,4,1,0,17.733370122945914,93.04533207154154,1,0,0,0.0,0.8763333333333332
female,group A,bachelor's degree,standard,none,59,72,70,67.0,Pass,67.0,49.0,reading score,math score,5,0,0,6.493418380256465,84.59549736458543,1,1,1,0.8080900527082915,0.7239990130749777
female,group D,associate's degree,standard,completed,57,78,79,71.33333333333333,Pass,71.33333333333333,154.33333333333334,writing score,math score,4,1,0,21.49793972803768,94.39719714802555,1,0,0,0.0,0.7993333333333332
male,group C,high school,free/reduced,none,66,66,59,63.66666666666666,Pass,63.666666666666664,16.333333333333336,math score,writing score,2,0,1,6.508515101475008,82.0274157104306,0,0,1,2.859451685791388,0.5864292803212094
female,group E,bachelor's degree,standard,completed,79,81,82,80.66666666666667,Pass,80.66666666666667,2.3333333333333335,writing score,math score,5,1,0,19.717937727835025,93.94092262979765,1,0,0,0.0,0.8646666666666667
female,group B,some high school,standard,none,57,67,72,65.33333333333333,Pass,65.33333333333333,58.33333333333334,writing score,math score,1,0,0,4.835573990259799,80.50646435778971,1,0,0,2.389870712844206,0.6242460117647081
male,group A,bachelor's degree,standard,completed,87,84,87,86.0,Pass,86.0,3.0,math score,reading score,5,1,0,21.69038673601967,94.98119610950407,1,0,0,0.0,0.9019999999999999
female,group D,some college,standard,none,63,64,67,64.66666666666667,Pass,64.66666666666667,4.333333333333334,writing score,math score,3,0,0,9.188259309041316,82.35687796568673,0,1,2,2.8528624406862653,0.5937962227576714
female,group B,some high school,free/reduced,completed,59,63,64,62.0,Pass,62.0,7.0,writing score,math score,1,1,1,10.840959577058177,91.23460830071053,1,1,0,0.6753078339857894,0.696393400456162
male,group A,bachelor's degree,free/reduced,none,62,72,65,66.33333333333333,Pass,66.33333333333333,26.333333333333332,reading score,math score,5,0,1,9.941944337538397,82.61973132635242,1,1,0,0.0,0.7643333333333333
male,group D,high school,standard,none,46,34,36,38.66666666666666,Fail,38.666666666666664,41.333333333333336,math score,reading score,2,0,0,5.817461534299623,82.16965562261159,1,1,1,2.3566068875477684,0.43943174380314165
male,group C,some college,standard,none,66,59,52,59.0,Fail,59.0,49.0,math score,writing score,3,0,0,9.373725945627779,84.3244227125182,1,0,2,3.313511545749636,0.5284768899252661
male,group D,high school,standard,none,89,87,79,85.0,Pass,85.0,28.0,math score,writing score,2,0,0,4.515952017903693,81.348818534223,0,0,1,2.87302362931554,0.7350068181203315
female,group D,associate's degree,free/reduced,completed,42,61,58,53.66666666666666,Fail,53.666666666666664,104.33333333333333,reading score,math score,4,1,1,21.0072674860709,93.88659796300239,1,1,3,2.1222680407399523,0.5574816252438058
male,group C,some college,standard,completed,93,84,90,89.0,Pass,89.0,21.0,math score,reading score,3,1,0,17.764227272393697,91.77426597545141,1,1,0,0.0,0.923
female,group E,some high school,standard,completed,80,85,85,83.33333333333333,Pass,83.33333333333333,8.333333333333332,reading score,math score,1,1,0,14.778750918960531,91.12568191226136,1,1,0,0.6774863617547728,0.845605415751587
female,group D,some college,standard,none,98,100,99,99.0,Pass,99.0,1.0,reading score,math score,3,0,0,3.7408598047193173,83.15159504178868,0,0,1,2.3369680991642263,0.8628587236382592
male,group D,master's degree,standard,none,81,81,84,82.0,Pass,82.0,3.0,writing score,math score,6,0,0,12.142958856649324,85.444193145277,1,0,1,0.7911161370944599,0.8299442579174856
female,group B,some high school,standard,completed,60,70,74,68.0,Pass,68.0,52.0,writing score,math score,1,1,0,13.524715795164763,91.02137702147374,1,1,0,0.6795724595705253,0.7381559116273668
female,group B,associate's degree,free/reduced,completed,76,94,87,85.66666666666667,Pass,85.66666666666667,82.33333333333334,reading score,math score,4,1,1,17.9255106917731,95.58629863387604,1,1,0,0.0,0.8996666666666666
male,group C,associate's degree,standard,completed,73,78,72,74.33333333333333,Pass,74.33333333333333,10.333333333333332,reading score,writing score,4,1,0,19.517923975293144,92.78517720924427,0,1,1,0.14429645581511463,0.812297740147029
female,group C,associate's degree,standard,completed,96,96,99,97.0,Pass,97.0,3.0,writing score,math score,4,1,0,19.56683436547088,92.09025804682139,1,0,0,0.0,0.9789999999999999
female,group C,high school,standard,none,76,76,74,75.33333333333333,Pass,75.33333333333333,1.3333333333333335,math score,writing score,2,0,0,5.117095861486986,82.7233297693982,1,0,0,1.845533404612036,0.7245591136380215
male,group E,associate's degree,free/reduced,completed,91,73,80,81.33333333333333,Pass,81.33333333333333,82.33333333333334,math score,reading score,4,1,1,17.13868370737376,94.30846832955163,1,0,0,0.0,0.8693333333333333
female,group C,some college,free/reduced,none,62,72,70,68.0,Pass,68.0,28.0,reading score,math score,3,0,1,9.223816131014411,84.17197536638552,1,1,0,0.8165604926722896,0.7305273105007516
